"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/27/2023","AirNow","060271003","3","2.5","ug/m3 LC","10","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"02/28/2023","AirNow","060271003","3","2","ug/m3 LC","8","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/01/2023","AirNow","060271003","3","8","ug/m3 LC","33","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/02/2023","AirNow","060271003","3","4.7","ug/m3 LC","20","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/03/2023","AirNow","060271003","3","2.8","ug/m3 LC","12","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/04/2023","AirNow","060271003","3","5.2","ug/m3 LC","22","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/05/2023","AirNow","060271003","3","3.9","ug/m3 LC","16","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/06/2023","AirNow","060271003","3","1.8","ug/m3 LC","8","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/07/2023","AirNow","060271003","3","2.7","ug/m3 LC","11","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/08/2023","AirNow","060271003","3","6.6","ug/m3 LC","28","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/09/2023","AirNow","060271003","3","1.6","ug/m3 LC","7","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/10/2023","AirNow","060271003","3","2.9","ug/m3 LC","12","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/11/2023","AirNow","060271003","3","1.5","ug/m3 LC","6","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/12/2023","AirNow","060271003","3","2.7","ug/m3 LC","11","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/13/2023","AirNow","060271003","3","2.4","ug/m3 LC","10","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/14/2023","AirNow","060271003","3","1.8","ug/m3 LC","8","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/15/2023","AirNow","060271003","3","1.7","ug/m3 LC","7","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/16/2023","AirNow","060271003","3","6.6","ug/m3 LC","28","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/17/2023","AirNow","060271003","3","5.4","ug/m3 LC","23","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/18/2023","AirNow","060271003","3","4.5","ug/m3 LC","19","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/19/2023","AirNow","060271003","3","3.4","ug/m3 LC","14","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/20/2023","AirNow","060271003","3","4.6","ug/m3 LC","19","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/21/2023","AirNow","060271003","3","2.4","ug/m3 LC","10","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/22/2023","AirNow","060271003","3","1.4","ug/m3 LC","6","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/23/2023","AirNow","060271003","3","1.4","ug/m3 LC","6","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/24/2023","AirNow","060271003","3","5.8","ug/m3 LC","24","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/25/2023","AirNow","060271003","3","3.6","ug/m3 LC","15","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/26/2023","AirNow","060271003","3","5.9","ug/m3 LC","25","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/27/2023","AirNow","060271003","3","2.6","ug/m3 LC","11","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/28/2023","AirNow","060271003","3","4.8","ug/m3 LC","20","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/29/2023","AirNow","060271003","3","2.4","ug/m3 LC","10","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/30/2023","AirNow","060271003","3","2.6","ug/m3 LC","11","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"03/31/2023","AirNow","060271003","3","2.1","ug/m3 LC","9","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"04/01/2023","AirNow","060271003","3","2.2","ug/m3 LC","9","Keeler","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.487823","-117.871036"
"01/01/2023","AQS","060271018","1","1.4","ug/m3 LC","6","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/02/2023","AQS","060271018","1","3.9","ug/m3 LC","16","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/03/2023","AQS","060271018","1","7.4","ug/m3 LC","31","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/04/2023","AQS","060271018","1","6.9","ug/m3 LC","29","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/05/2023","AQS","060271018","1","3","ug/m3 LC","13","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/06/2023","AQS","060271018","1","8.4","ug/m3 LC","35","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/07/2023","AQS","060271018","1","3.4","ug/m3 LC","14","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/08/2023","AQS","060271018","1","2.1","ug/m3 LC","9","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/09/2023","AQS","060271018","1","2.2","ug/m3 LC","9","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/10/2023","AQS","060271018","1","0.4","ug/m3 LC","2","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/11/2023","AQS","060271018","1","0","ug/m3 LC","0","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/12/2023","AQS","060271018","1","0.2","ug/m3 LC","1","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/13/2023","AQS","060271018","1","0.6","ug/m3 LC","3","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/14/2023","AQS","060271018","1","0","ug/m3 LC","0","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/15/2023","AQS","060271018","1","0","ug/m3 LC","0","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/16/2023","AQS","060271018","1","0","ug/m3 LC","0","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/17/2023","AQS","060271018","1","1.6","ug/m3 LC","7","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/18/2023","AQS","060271018","1","6.5","ug/m3 LC","27","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/19/2023","AQS","060271018","1","2.8","ug/m3 LC","12","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/20/2023","AQS","060271018","1","1.6","ug/m3 LC","7","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/21/2023","AQS","060271018","1","8.1","ug/m3 LC","34","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/22/2023","AQS","060271018","1","4.5","ug/m3 LC","19","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/23/2023","AQS","060271018","1","4.2","ug/m3 LC","18","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/24/2023","AQS","060271018","1","1.1","ug/m3 LC","5","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/25/2023","AQS","060271018","1","1.8","ug/m3 LC","8","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/26/2023","AQS","060271018","1","2.9","ug/m3 LC","12","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/27/2023","AQS","060271018","1","5.7","ug/m3 LC","24","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/28/2023","AQS","060271018","1","5","ug/m3 LC","21","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/29/2023","AQS","060271018","1","5.4","ug/m3 LC","23","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/30/2023","AQS","060271018","1","3.2","ug/m3 LC","13","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"01/31/2023","AQS","060271018","1","2.5","ug/m3 LC","10","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/01/2023","AirNow","060271018","1","4.8","ug/m3 LC","20","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/02/2023","AirNow","060271018","1","5","ug/m3 LC","21","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/03/2023","AirNow","060271018","1","6.9","ug/m3 LC","29","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/04/2023","AirNow","060271018","1","5.7","ug/m3 LC","24","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/05/2023","AirNow","060271018","1","1.8","ug/m3 LC","8","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/06/2023","AirNow","060271018","1","0.7","ug/m3 LC","3","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/07/2023","AirNow","060271018","1","4","ug/m3 LC","17","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/08/2023","AirNow","060271018","1","3.1","ug/m3 LC","13","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/09/2023","AirNow","060271018","1","2.4","ug/m3 LC","10","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/10/2023","AirNow","060271018","1","3.6","ug/m3 LC","15","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/11/2023","AirNow","060271018","1","5.4","ug/m3 LC","23","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/12/2023","AirNow","060271018","1","3.7","ug/m3 LC","15","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/13/2023","AirNow","060271018","1","2.9","ug/m3 LC","12","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/14/2023","AirNow","060271018","1","10.4","ug/m3 LC","43","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/15/2023","AirNow","060271018","1","2","ug/m3 LC","8","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/16/2023","AirNow","060271018","1","5.7","ug/m3 LC","24","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/17/2023","AirNow","060271018","1","4.4","ug/m3 LC","18","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/18/2023","AirNow","060271018","1","4.9","ug/m3 LC","20","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/19/2023","AirNow","060271018","1","4.7","ug/m3 LC","20","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/20/2023","AirNow","060271018","1","3.4","ug/m3 LC","14","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/21/2023","AirNow","060271018","1","4.2","ug/m3 LC","18","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/22/2023","AirNow","060271018","1","1.7","ug/m3 LC","7","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/23/2023","AirNow","060271018","1","2","ug/m3 LC","8","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/24/2023","AirNow","060271018","1","0.8","ug/m3 LC","3","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/25/2023","AirNow","060271018","1","0.9","ug/m3 LC","4","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/26/2023","AirNow","060271018","1","2.9","ug/m3 LC","12","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/27/2023","AirNow","060271018","1","2.1","ug/m3 LC","9","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"02/28/2023","AirNow","060271018","1","2.1","ug/m3 LC","9","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/01/2023","AirNow","060271018","1","1.4","ug/m3 LC","6","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/02/2023","AirNow","060271018","1","5.6","ug/m3 LC","23","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/03/2023","AirNow","060271018","1","3.4","ug/m3 LC","14","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/04/2023","AirNow","060271018","1","4.8","ug/m3 LC","20","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/05/2023","AirNow","060271018","1","4.5","ug/m3 LC","19","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/06/2023","AirNow","060271018","1","2.2","ug/m3 LC","9","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/07/2023","AirNow","060271018","1","4.3","ug/m3 LC","18","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/08/2023","AirNow","060271018","1","3.6","ug/m3 LC","15","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/09/2023","AirNow","060271018","1","4.2","ug/m3 LC","18","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/10/2023","AirNow","060271018","1","1.7","ug/m3 LC","7","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/11/2023","AirNow","060271018","1","1.4","ug/m3 LC","6","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/12/2023","AirNow","060271018","1","1.7","ug/m3 LC","7","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/13/2023","AirNow","060271018","1","3","ug/m3 LC","13","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/14/2023","AirNow","060271018","1","3.3","ug/m3 LC","14","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/15/2023","AirNow","060271018","1","1.8","ug/m3 LC","8","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/16/2023","AirNow","060271018","1","8.1","ug/m3 LC","34","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/17/2023","AirNow","060271018","1","5.3","ug/m3 LC","22","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/18/2023","AirNow","060271018","1","4.2","ug/m3 LC","18","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/19/2023","AirNow","060271018","1","3.2","ug/m3 LC","13","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/20/2023","AirNow","060271018","1","3","ug/m3 LC","13","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/21/2023","AirNow","060271018","1","1.3","ug/m3 LC","5","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/22/2023","AirNow","060271018","1","0.8","ug/m3 LC","3","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/23/2023","AirNow","060271018","1","2.8","ug/m3 LC","12","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/24/2023","AirNow","060271018","1","6.4","ug/m3 LC","27","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/25/2023","AirNow","060271018","1","3.5","ug/m3 LC","15","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/26/2023","AirNow","060271018","1","4.5","ug/m3 LC","19","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/27/2023","AirNow","060271018","1","2","ug/m3 LC","8","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/28/2023","AirNow","060271018","1","8.4","ug/m3 LC","35","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/29/2023","AirNow","060271018","1","2.3","ug/m3 LC","10","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/30/2023","AirNow","060271018","1","1.7","ug/m3 LC","7","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"03/31/2023","AirNow","060271018","1","2.7","ug/m3 LC","11","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
"04/01/2023","AirNow","060271018","1","3.2","ug/m3 LC","13","Lone Pine Paiute-Shoshone Reservation","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","36.5955560009034","-118.049167"
