"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/26/2023","AirNow","060711234","1","0.043","ppm","40","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"01/27/2023","AirNow","060711234","1","0.032","ppm","30","Trona - Athol/Telescope #2","18","75.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"01/28/2023","AirNow","060711234","1","0.035","ppm","32","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"01/29/2023","AirNow","060711234","1","0.038","ppm","35","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"01/30/2023","AirNow","060711234","1","0.04","ppm","37","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"01/31/2023","AirNow","060711234","1","0.046","ppm","43","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/01/2023","AirNow","060711234","1","0.034","ppm","31","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/02/2023","AirNow","060711234","1","0.022","ppm","20","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/03/2023","AirNow","060711234","1","0.021","ppm","19","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/04/2023","AirNow","060711234","1","0.027","ppm","25","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/05/2023","AirNow","060711234","1","0.044","ppm","41","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/06/2023","AirNow","060711234","1","0.042","ppm","39","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/07/2023","AirNow","060711234","1","0.038","ppm","35","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/08/2023","AirNow","060711234","1","0.031","ppm","29","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/09/2023","AirNow","060711234","1","0.04","ppm","37","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/10/2023","AirNow","060711234","1","0.042","ppm","39","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/11/2023","AirNow","060711234","1","0.048","ppm","44","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/12/2023","AirNow","060711234","1","0.047","ppm","44","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/13/2023","AirNow","060711234","1","0.045","ppm","42","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/14/2023","AirNow","060711234","1","0.043","ppm","40","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/15/2023","AirNow","060711234","1","0.043","ppm","40","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/16/2023","AirNow","060711234","1","0.042","ppm","39","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/17/2023","AirNow","060711234","1","0.041","ppm","38","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/18/2023","AirNow","060711234","1","0.036","ppm","33","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/19/2023","AirNow","060711234","1","0.033","ppm","31","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/20/2023","AirNow","060711234","1","0.036","ppm","33","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/21/2023","AirNow","060711234","1","0.04","ppm","37","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/22/2023","AirNow","060711234","1","0.043","ppm","40","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/23/2023","AirNow","060711234","1","0.038","ppm","35","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/24/2023","AirNow","060711234","1","0.04","ppm","37","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/25/2023","AirNow","060711234","1","0.046","ppm","43","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/26/2023","AirNow","060711234","1","0.045","ppm","42","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/27/2023","AirNow","060711234","1","0.039","ppm","36","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"02/28/2023","AirNow","060711234","1","0.04","ppm","37","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/01/2023","AirNow","060711234","1","0.047","ppm","44","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/02/2023","AirNow","060711234","1","0.046","ppm","43","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/03/2023","AirNow","060711234","1","0.045","ppm","42","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/04/2023","AirNow","060711234","1","0.042","ppm","39","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/05/2023","AirNow","060711234","1","0.042","ppm","39","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/06/2023","AirNow","060711234","1","0.051","ppm","47","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/07/2023","AirNow","060711234","1","0.049","ppm","45","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/08/2023","AirNow","060711234","1","0.043","ppm","40","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/09/2023","AirNow","060711234","1","0.043","ppm","40","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/10/2023","AirNow","060711234","1","0.036","ppm","33","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/11/2023","AirNow","060711234","1","0.042","ppm","39","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/12/2023","AirNow","060711234","1","0.04","ppm","37","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/13/2023","AirNow","060711234","1","0.042","ppm","39","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/14/2023","AirNow","060711234","1","0.028","ppm","26","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/22/2023","AirNow","060711234","1","0.046","ppm","43","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/23/2023","AirNow","060711234","1","0.044","ppm","41","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/24/2023","AirNow","060711234","1","0.049","ppm","45","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/25/2023","AirNow","060711234","1","0.048","ppm","44","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/26/2023","AirNow","060711234","1","0.051","ppm","47","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/27/2023","AirNow","060711234","1","0.049","ppm","45","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/28/2023","AirNow","060711234","1","0.046","ppm","43","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/29/2023","AirNow","060711234","1","0.045","ppm","42","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/30/2023","AirNow","060711234","1","0.045","ppm","42","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"03/31/2023","AirNow","060711234","1","0.047","ppm","44","Trona - Athol/Telescope #2","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"04/01/2023","AirNow","060711234","1","0.049","ppm","45","Trona - Athol/Telescope #2","19","79.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.7741700008952","-117.3714"
"01/01/2023","AirNow","060712002","1","0.037","ppm","34","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/02/2023","AirNow","060712002","1","0.027","ppm","25","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/03/2023","AirNow","060712002","1","0.031","ppm","29","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/04/2023","AirNow","060712002","1","0.029","ppm","27","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/05/2023","AirNow","060712002","1","0.029","ppm","27","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/06/2023","AirNow","060712002","1","0.029","ppm","27","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/07/2023","AirNow","060712002","1","0.028","ppm","26","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/08/2023","AirNow","060712002","1","0.032","ppm","30","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/09/2023","AirNow","060712002","1","0.026","ppm","24","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/10/2023","AirNow","060712002","1","0.03","ppm","28","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/11/2023","AirNow","060712002","1","0.023","ppm","21","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/12/2023","AirNow","060712002","1","0.015","ppm","14","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/13/2023","AirNow","060712002","1","0.018","ppm","17","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/14/2023","AirNow","060712002","1","0.031","ppm","29","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/15/2023","AirNow","060712002","1","0.035","ppm","32","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/16/2023","AirNow","060712002","1","0.036","ppm","33","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/17/2023","AirNow","060712002","1","0.032","ppm","30","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/18/2023","AirNow","060712002","1","0.027","ppm","25","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/19/2023","AirNow","060712002","1","0.03","ppm","28","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/20/2023","AirNow","060712002","1","0.038","ppm","35","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/21/2023","AirNow","060712002","1","0.037","ppm","34","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/22/2023","AirNow","060712002","1","0.039","ppm","36","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/23/2023","AirNow","060712002","1","0.04","ppm","37","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/24/2023","AirNow","060712002","1","0.04","ppm","37","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/25/2023","AirNow","060712002","1","0.04","ppm","37","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/26/2023","AirNow","060712002","1","0.041","ppm","38","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/27/2023","AirNow","060712002","1","0.031","ppm","29","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/28/2023","AirNow","060712002","1","0.039","ppm","36","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/29/2023","AirNow","060712002","1","0.035","ppm","32","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/30/2023","AirNow","060712002","1","0.039","ppm","36","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/31/2023","AirNow","060712002","1","0.045","ppm","42","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/01/2023","AirNow","060712002","1","0.043","ppm","40","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/03/2023","AirNow","060712002","1","0.024","ppm","22","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/04/2023","AirNow","060712002","1","0.039","ppm","36","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/05/2023","AirNow","060712002","1","0.037","ppm","34","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/06/2023","AirNow","060712002","1","0.038","ppm","35","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/07/2023","AirNow","060712002","1","0.041","ppm","38","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/11/2023","AirNow","060712002","1","0.042","ppm","39","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/12/2023","AirNow","060712002","1","0.041","ppm","38","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/13/2023","AirNow","060712002","1","0.044","ppm","41","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/14/2023","AirNow","060712002","1","0.036","ppm","33","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/15/2023","AirNow","060712002","1","0.039","ppm","36","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/17/2023","AirNow","060712002","1","0.039","ppm","36","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/18/2023","AirNow","060712002","1","0.043","ppm","40","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/19/2023","AirNow","060712002","1","0.048","ppm","44","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/20/2023","AirNow","060712002","1","0.042","ppm","39","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/21/2023","AirNow","060712002","1","0.041","ppm","38","Fontana","21","88.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/25/2023","AirNow","060712002","1","0.043","ppm","40","Fontana","22","92.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"02/28/2023","AirNow","060712002","1","0.037","ppm","34","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/01/2023","AirNow","060712002","1","0.038","ppm","35","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/03/2023","AirNow","060712002","1","0.042","ppm","39","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/04/2023","AirNow","060712002","1","0.044","ppm","41","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/05/2023","AirNow","060712002","1","0.044","ppm","41","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/06/2023","AirNow","060712002","1","0.044","ppm","41","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/07/2023","AirNow","060712002","1","0.047","ppm","44","Fontana","18","75.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/08/2023","AirNow","060712002","1","0.043","ppm","40","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/09/2023","AirNow","060712002","1","0.047","ppm","44","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/10/2023","AirNow","060712002","1","0.032","ppm","30","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/11/2023","AirNow","060712002","1","0.018","ppm","17","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/12/2023","AirNow","060712002","1","0.032","ppm","30","Fontana","18","75.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/13/2023","AirNow","060712002","1","0.031","ppm","29","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/14/2023","AirNow","060712002","1","0.023","ppm","21","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/15/2023","AirNow","060712002","1","0.024","ppm","22","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/16/2023","AirNow","060712002","1","0.03","ppm","28","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/17/2023","AirNow","060712002","1","0.05","ppm","46","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/18/2023","AirNow","060712002","1","0.053","ppm","49","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/19/2023","AirNow","060712002","1","0.045","ppm","42","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/20/2023","AirNow","060712002","1","0.038","ppm","35","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/21/2023","AirNow","060712002","1","0.045","ppm","42","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/22/2023","AirNow","060712002","1","0.043","ppm","40","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/23/2023","AirNow","060712002","1","0.033","ppm","31","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/24/2023","AirNow","060712002","1","0.043","ppm","40","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/25/2023","AirNow","060712002","1","0.051","ppm","47","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/26/2023","AirNow","060712002","1","0.052","ppm","48","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"03/27/2023","AirNow","060712002","1","0.047","ppm","44","Fontana","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
