Site ID,Latitude (before),Longitude (before),Latitude (after),Longitude (after)
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371103,43,85,43,85
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371201,54,79,54,79
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
60371302,33,86,33,86
